"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 08:30:43 GMT 2024","Thu Dec 12 08:30:46 GMT 2024","3520","Tests","test_HomePage","TestHomePage","","","User is navigated to the Home page",""
"passed","Thu Dec 12 08:30:31 GMT 2024","Thu Dec 12 08:30:35 GMT 2024","4232","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:31:00 GMT 2024","Thu Dec 12 08:31:00 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Thu Dec 12 08:31:33 GMT 2024","Thu Dec 12 08:31:34 GMT 2024","319","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Thu Dec 12 08:30:35 GMT 2024","Thu Dec 12 08:30:36 GMT 2024","280","Tests","test_HomePage","TestHomePage","","","Check presented sites in the sites carousel",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","14","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:51 GMT 2024","4220","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:30:37 GMT 2024","Thu Dec 12 08:30:42 GMT 2024","4858","Tests","test_HomePage","TestHomePage","","","User is navigated to the Home page",""
"passed","Thu Dec 12 08:31:44 GMT 2024","Thu Dec 12 08:31:47 GMT 2024","2957","Tests","test_HomePage","TestHomePage","","","Check main navigation",""
"passed","Thu Dec 12 08:30:31 GMT 2024","Thu Dec 12 08:30:31 GMT 2024","14","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Thu Dec 12 08:30:31 GMT 2024","Thu Dec 12 08:30:31 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check Hero Banner subtitle",""
"passed","Thu Dec 12 08:30:42 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","4510","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:30:31 GMT 2024","Thu Dec 12 08:30:31 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"passed","Thu Dec 12 08:31:47 GMT 2024","Thu Dec 12 08:31:52 GMT 2024","5027","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","5","Tests","test_HomePage","TestHomePage","","","Check Download section image",""
"passed","Thu Dec 12 08:30:31 GMT 2024","Thu Dec 12 08:30:31 GMT 2024","36","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","12","Tests","test_HomePage","TestHomePage","","","Check Hero Banner subtitle",""
"passed","Thu Dec 12 08:30:35 GMT 2024","Thu Dec 12 08:30:35 GMT 2024","15","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Thu Dec 12 08:30:46 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","95","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","4","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","13","Tests","test_HomePage","TestHomePage","","","Check Download section description",""
"skipped","Thu Dec 12 08:31:07 GMT 2024","Thu Dec 12 08:31:07 GMT 2024","0","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Thu Dec 12 08:30:46 GMT 2024","Thu Dec 12 08:30:46 GMT 2024","94","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Thu Dec 12 08:30:51 GMT 2024","Thu Dec 12 08:30:51 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Download section image",""
"passed","Thu Dec 12 08:30:48 GMT 2024","Thu Dec 12 08:30:48 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check event carousel title",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","5","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Thu Dec 12 08:31:00 GMT 2024","Thu Dec 12 08:31:00 GMT 2024","23","Tests","test_HomePage","TestHomePage","","","Check events carousel appearance",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","45","Tests","test_HomePage","TestHomePage","","","Check Download section analytic pairs",""
"passed","Thu Dec 12 08:30:35 GMT 2024","Thu Dec 12 08:30:35 GMT 2024","53","Tests","test_HomePage","TestHomePage","","","Check sites carousel appearance",""
"skipped","Thu Dec 12 08:31:07 GMT 2024","Thu Dec 12 08:31:07 GMT 2024","0","Tests","test_HomePage","TestHomePage","","","Check event carousel button",""
"passed","Thu Dec 12 08:30:48 GMT 2024","Thu Dec 12 08:30:48 GMT 2024","150","Tests","test_HomePage","TestHomePage","","","Check presented events in the events carousel",""
"passed","Thu Dec 12 08:30:51 GMT 2024","Thu Dec 12 08:30:51 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check site carousel description",""
"passed","Thu Dec 12 08:31:00 GMT 2024","Thu Dec 12 08:31:05 GMT 2024","5460","Tests","test_HomePage","TestHomePage","","","Check event carousel button",""
"passed","Thu Dec 12 08:31:05 GMT 2024","Thu Dec 12 08:31:12 GMT 2024","6844","Tests","test_HomePage","TestHomePage","","","Click on event carousel card",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","6","Tests","test_HomePage","TestHomePage","","","Check site carousel description",""
"passed","Thu Dec 12 08:31:12 GMT 2024","Thu Dec 12 08:31:27 GMT 2024","15165","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Thu Dec 12 08:30:35 GMT 2024","Thu Dec 12 08:30:35 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Thu Dec 12 08:31:40 GMT 2024","Thu Dec 12 08:31:41 GMT 2024","483","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Thu Dec 12 08:30:35 GMT 2024","Thu Dec 12 08:30:35 GMT 2024","20","Tests","test_HomePage","TestHomePage","","","Check Download section description",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","34","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:30:47 GMT 2024","Thu Dec 12 08:30:47 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Thu Dec 12 08:30:48 GMT 2024","Thu Dec 12 08:30:48 GMT 2024","47","Tests","test_HomePage","TestHomePage","","","Check events carousel appearance",""
