"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 07:53:45 GMT 2024","Thu Dec 12 07:53:45 GMT 2024","38","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Thu Dec 12 07:53:49 GMT 2024","Thu Dec 12 07:53:49 GMT 2024","8","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Thu Dec 12 07:54:02 GMT 2024","Thu Dec 12 07:54:02 GMT 2024","44","Tests","test_HomePage","TestHomePage","","","Check presented events order",""
"passed","Thu Dec 12 07:54:42 GMT 2024","Thu Dec 12 07:54:45 GMT 2024","2833","Tests","test_HomePage","TestHomePage","","","Check main navigation",""
"passed","Thu Dec 12 07:53:45 GMT 2024","Thu Dec 12 07:53:49 GMT 2024","4176","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 07:53:36 GMT 2024","Thu Dec 12 07:53:41 GMT 2024","5135","Tests","test_HomePage","TestHomePage","","","Check event carousel button",""
"passed","Thu Dec 12 07:53:19 GMT 2024","Thu Dec 12 07:53:19 GMT 2024","18","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Thu Dec 12 07:53:42 GMT 2024","Thu Dec 12 07:53:42 GMT 2024","57","Tests","test_HomePage","TestHomePage","","","Check presented sites in the sites carousel",""
"passed","Thu Dec 12 07:53:49 GMT 2024","Thu Dec 12 07:53:49 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Thu Dec 12 07:53:54 GMT 2024","Thu Dec 12 07:54:09 GMT 2024","15450","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Thu Dec 12 07:53:42 GMT 2024","Thu Dec 12 07:53:42 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 07:53:42 GMT 2024","Thu Dec 12 07:53:47 GMT 2024","5519","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 07:54:02 GMT 2024","Thu Dec 12 07:54:09 GMT 2024","6974","Tests","test_HomePage","TestHomePage","","","Click on event carousel card",""
"passed","Thu Dec 12 07:53:24 GMT 2024","Thu Dec 12 07:53:24 GMT 2024","12","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 07:53:50 GMT 2024","Thu Dec 12 07:53:55 GMT 2024","5162","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 07:53:49 GMT 2024","Thu Dec 12 07:53:49 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 07:53:56 GMT 2024","Thu Dec 12 07:53:57 GMT 2024","87","Tests","test_HomePage","TestHomePage","","","Check presented events in the events carousel",""
"passed","Thu Dec 12 07:53:49 GMT 2024","Thu Dec 12 07:53:49 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
