"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1739","Unsuccessfully login with email: simeon.hhl.qagmail.com and password: Test#1234","Tests","Sun Jan 26 03:18:53 GMT 2025","passed","Sun Jan 26 03:18:55 GMT 2025","TestLogin","test_Login","",""
"","7317","User is navigated to the Sites page","Tests","Sun Jan 26 03:18:25 GMT 2025","passed","Sun Jan 26 03:18:32 GMT 2025","TestSites","test_Sites","",""
"","7474","User is navigated to the Sites page","Tests","Sun Jan 26 03:24:11 GMT 2025","passed","Sun Jan 26 03:24:19 GMT 2025","TestSites","test_Sites","",""
"","29","Check the welcome message text","Tests","Sun Jan 26 03:19:14 GMT 2025","passed","Sun Jan 26 03:19:14 GMT 2025","TestSites","test_Sites","",""
"","8544","Check FAQ elements","Tests","Sun Jan 26 03:14:57 GMT 2025","passed","Sun Jan 26 03:15:06 GMT 2025","TestAboutPage","test_AboutPage","",""
"","5450","Public transport card link","Tests","Sun Jan 26 03:15:57 GMT 2025","passed","Sun Jan 26 03:16:02 GMT 2025","TestAboutPage","test_AboutPage","",""
"","24","Welcome message text","Tests","Sun Jan 26 03:16:10 GMT 2025","passed","Sun Jan 26 03:16:10 GMT 2025","TestContactPage","test_ContactPage","",""
"","7","Check event carousel description","Tests","Sun Jan 26 03:17:59 GMT 2025","passed","Sun Jan 26 03:17:59 GMT 2025","TestHomePage","test_HomePage","",""
"","23358","Successful message send","Tests","Sun Jan 26 03:16:26 GMT 2025","passed","Sun Jan 26 03:16:49 GMT 2025","TestContactPage","test_ContactPage","",""
"","13223","Saved sites for non logged user","Tests","Sun Jan 26 03:19:52 GMT 2025","passed","Sun Jan 26 03:20:05 GMT 2025","TestSites","test_Sites","",""
"","6832","Click on event carousel card","Tests","Sun Jan 26 03:17:58 GMT 2025","passed","Sun Jan 26 03:18:05 GMT 2025","TestHomePage","test_HomePage","",""
"","11936","Events section appearance","Tests","Sun Jan 26 03:17:03 GMT 2025","passed","Sun Jan 26 03:17:15 GMT 2025","TestEvents","test_Events","",""
"","67","Login page appearance","Tests","Sun Jan 26 03:19:03 GMT 2025","passed","Sun Jan 26 03:19:03 GMT 2025","TestLogin","test_Login","",""
"","28","Event Images","Tests","Sun Jan 26 03:17:26 GMT 2025","passed","Sun Jan 26 03:17:27 GMT 2025","TestEvents","test_Events","",""
"","5","Benefits banner appearance","Tests","Sun Jan 26 03:27:08 GMT 2025","passed","Sun Jan 26 03:27:08 GMT 2025","TestSponsorsPage","test_SponsorsPage","",""
"","32","Check presented events order","Tests","Sun Jan 26 03:17:53 GMT 2025","passed","Sun Jan 26 03:17:53 GMT 2025","TestHomePage","test_HomePage","",""
"","6153","Image gallery with more than one image","Tests","Sun Jan 26 03:13:35 GMT 2025","passed","Sun Jan 26 03:13:41 GMT 2025","TestAboutPage","test_AboutPage","",""
"","12","Event Location section","Tests","Sun Jan 26 03:17:06 GMT 2025","passed","Sun Jan 26 03:17:06 GMT 2025","TestEvents","test_Events","",""
"","1040","Name field appearance","Tests","Sun Jan 26 03:16:33 GMT 2025","passed","Sun Jan 26 03:16:34 GMT 2025","TestContactPage","test_ContactPage","",""
"","4393","Check language switch","Tests","Sun Jan 26 03:17:38 GMT 2025","passed","Sun Jan 26 03:17:43 GMT 2025","TestHomePage","test_HomePage","",""
"","5","Event Date and Time","Tests","Sun Jan 26 03:16:48 GMT 2025","passed","Sun Jan 26 03:16:48 GMT 2025","TestEvents","test_Events","",""
"","41","Check Download section appearance","Tests","Sun Jan 26 03:17:44 GMT 2025","passed","Sun Jan 26 03:17:44 GMT 2025","TestHomePage","test_HomePage","",""
"","7563","User is navigated to the Contact page","Tests","Sun Jan 26 03:15:42 GMT 2025","passed","Sun Jan 26 03:15:49 GMT 2025","TestContactPage","test_ContactPage","",""
"","47","Events pages section titles","Tests","Sun Jan 26 03:16:42 GMT 2025","passed","Sun Jan 26 03:16:42 GMT 2025","TestEvents","test_Events","",""
"","5477","Parking card link","Tests","Sun Jan 26 03:16:02 GMT 2025","passed","Sun Jan 26 03:16:08 GMT 2025","TestAboutPage","test_AboutPage","",""
"","110","Secondary details","Tests","Sun Jan 26 03:16:34 GMT 2025","passed","Sun Jan 26 03:16:34 GMT 2025","TestContactPage","test_ContactPage","",""
"","6","Site information location section","Tests","Sun Jan 26 03:25:01 GMT 2025","passed","Sun Jan 26 03:25:01 GMT 2025","TestSites","test_Sites","",""
"","10","Site information section summary","Tests","Sun Jan 26 03:25:03 GMT 2025","passed","Sun Jan 26 03:25:03 GMT 2025","TestSites","test_Sites","",""
"","15","Check Hero Banner title","Tests","Sun Jan 26 03:17:14 GMT 2025","passed","Sun Jan 26 03:17:14 GMT 2025","TestHomePage","test_HomePage","",""
"","3260","Check Historic sites","Tests","Sun Jan 26 03:18:48 GMT 2025","passed","Sun Jan 26 03:18:52 GMT 2025","TestSites","test_Sites","",""
"","3","Benefits banner appearance","Tests","Sun Jan 26 03:32:25 GMT 2025","passed","Sun Jan 26 03:32:25 GMT 2025","TestSponsorsPage","test_SponsorsPage","",""
"","12914","Check individual Retail site","Tests","Sun Jan 26 03:24:53 GMT 2025","passed","Sun Jan 26 03:25:06 GMT 2025","TestSites","test_Sites","",""
"","2194","Unsuccessfully login with email: simeon.hhl.qa@gmail.com and password: Test#123","Tests","Sun Jan 26 03:17:59 GMT 2025","passed","Sun Jan 26 03:18:01 GMT 2025","TestLogin","test_Login","",""
"","0","Check for expired events","Tests","Sun Jan 26 03:17:15 GMT 2025","passed","Sun Jan 26 03:17:15 GMT 2025","TestEvents","test_Events","",""
"","11107","Saved sites without saved sites","Tests","Sun Jan 26 03:19:41 GMT 2025","passed","Sun Jan 26 03:19:52 GMT 2025","TestSites","test_Sites","",""
"","8","Check heading title text","Tests","Sun Jan 26 03:12:58 GMT 2025","passed","Sun Jan 26 03:12:59 GMT 2025","TestAboutPage","test_AboutPage","",""
"","2","Benefits banners number","Tests","Sun Jan 26 03:32:25 GMT 2025","passed","Sun Jan 26 03:32:25 GMT 2025","TestSponsorsPage","test_SponsorsPage","",""
