"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 08:40:54 GMT 2024","Thu Dec 12 08:41:11 GMT 2024","16148","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Thu Dec 12 08:39:54 GMT 2024","Thu Dec 12 08:39:59 GMT 2024","5151","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 08:40:21 GMT 2024","Thu Dec 12 08:40:21 GMT 2024","5","Tests","test_HomePage","TestHomePage","","","Check Download section image",""
"passed","Thu Dec 12 08:39:54 GMT 2024","Thu Dec 12 08:39:54 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Thu Dec 12 08:39:54 GMT 2024","Thu Dec 12 08:39:54 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check site carousel description",""
"passed","Thu Dec 12 08:40:06 GMT 2024","Thu Dec 12 08:40:06 GMT 2024","29","Tests","test_HomePage","TestHomePage","","","Check presented events order",""
"passed","Thu Dec 12 08:40:25 GMT 2024","Thu Dec 12 08:40:25 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Thu Dec 12 08:40:08 GMT 2024","Thu Dec 12 08:40:12 GMT 2024","4193","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:39:50 GMT 2024","Thu Dec 12 08:39:54 GMT 2024","4298","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:40:16 GMT 2024","Thu Dec 12 08:40:16 GMT 2024","22","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Thu Dec 12 08:39:54 GMT 2024","Thu Dec 12 08:39:54 GMT 2024","70","Tests","test_HomePage","TestHomePage","","","Check Download section appearance",""
"passed","Thu Dec 12 08:40:06 GMT 2024","Thu Dec 12 08:40:06 GMT 2024","141","Tests","test_HomePage","TestHomePage","","","Check presented events in the events carousel",""
"passed","Thu Dec 12 08:39:49 GMT 2024","Thu Dec 12 08:39:49 GMT 2024","80","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Thu Dec 12 08:40:21 GMT 2024","Thu Dec 12 08:40:21 GMT 2024","4","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Thu Dec 12 08:40:06 GMT 2024","Thu Dec 12 08:40:06 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check event carousel title",""
"passed","Thu Dec 12 08:40:35 GMT 2024","Thu Dec 12 08:40:35 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
