"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 08:17:50 GMT 2024","Thu Dec 12 08:17:50 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Thu Dec 12 08:18:15 GMT 2024","Thu Dec 12 08:18:15 GMT 2024","48","Tests","test_HomePage","TestHomePage","","","Check sites carousel appearance",""
"passed","Thu Dec 12 08:18:15 GMT 2024","Thu Dec 12 08:18:15 GMT 2024","79","Tests","test_HomePage","TestHomePage","","","Check Download section analytic pairs",""
"passed","Thu Dec 12 08:18:00 GMT 2024","Thu Dec 12 08:18:00 GMT 2024","16","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:18:50 GMT 2024","Thu Dec 12 08:18:50 GMT 2024","516","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Thu Dec 12 08:17:54 GMT 2024","Thu Dec 12 08:18:00 GMT 2024","5502","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 08:17:54 GMT 2024","Thu Dec 12 08:17:54 GMT 2024","8","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:18:21 GMT 2024","Thu Dec 12 08:18:37 GMT 2024","15710","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Thu Dec 12 08:17:56 GMT 2024","Thu Dec 12 08:17:56 GMT 2024","76","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Thu Dec 12 08:18:11 GMT 2024","Thu Dec 12 08:18:11 GMT 2024","16","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Thu Dec 12 08:18:28 GMT 2024","Thu Dec 12 08:18:28 GMT 2024","149","Tests","test_HomePage","TestHomePage","","","Check presented events in the events carousel",""
"passed","Thu Dec 12 08:18:15 GMT 2024","Thu Dec 12 08:18:15 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Thu Dec 12 08:17:54 GMT 2024","Thu Dec 12 08:17:54 GMT 2024","20","Tests","test_HomePage","TestHomePage","","","Check presented sites order",""
"failed","Thu Dec 12 08:18:16 GMT 2024","Thu Dec 12 08:18:16 GMT 2024","32","Tests","test_HomePage","TestHomePage","","","Check events carousel appearance",""
"passed","Thu Dec 12 08:18:16 GMT 2024","Thu Dec 12 08:18:21 GMT 2024","5170","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 08:18:15 GMT 2024","Thu Dec 12 08:18:15 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:18:00 GMT 2024","Thu Dec 12 08:18:00 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Thu Dec 12 08:17:54 GMT 2024","Thu Dec 12 08:17:54 GMT 2024","55","Tests","test_HomePage","TestHomePage","","","Check presented sites in the sites carousel",""
"passed","Thu Dec 12 08:17:56 GMT 2024","Thu Dec 12 08:18:00 GMT 2024","4212","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:18:53 GMT 2024","Thu Dec 12 08:18:56 GMT 2024","3298","Tests","test_HomePage","TestHomePage","","","Check main navigation",""
"passed","Thu Dec 12 08:18:16 GMT 2024","Thu Dec 12 08:18:16 GMT 2024","32","Tests","test_HomePage","TestHomePage","","","Check presented sites order",""
"passed","Thu Dec 12 08:18:00 GMT 2024","Thu Dec 12 08:18:00 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Thu Dec 12 08:17:56 GMT 2024","Thu Dec 12 08:17:56 GMT 2024","46","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Thu Dec 12 08:18:15 GMT 2024","Thu Dec 12 08:18:15 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Thu Dec 12 08:18:15 GMT 2024","Thu Dec 12 08:18:15 GMT 2024","72","Tests","test_HomePage","TestHomePage","","","Check Download section appearance",""
