"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 11 15:20:34 GMT 2024","Wed Dec 11 15:20:34 GMT 2024","138","Tests","test_HomePage","TestHomePage","","","Check presented events in the events carousel",""
"passed","Wed Dec 11 15:20:17 GMT 2024","Wed Dec 11 15:20:17 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"passed","Wed Dec 11 15:20:21 GMT 2024","Wed Dec 11 15:20:21 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Wed Dec 11 15:20:19 GMT 2024","Wed Dec 11 15:20:19 GMT 2024","8","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Wed Dec 11 15:20:34 GMT 2024","Wed Dec 11 15:20:39 GMT 2024","5134","Tests","test_HomePage","TestHomePage","","","Check event carousel button",""
"passed","Wed Dec 11 15:20:21 GMT 2024","Wed Dec 11 15:20:21 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check site carousel description",""
"passed","Wed Dec 11 15:20:12 GMT 2024","Wed Dec 11 15:20:17 GMT 2024","4291","Tests","test_HomePage","TestHomePage","","","User is navigated to the Home page",""
"passed","Wed Dec 11 15:20:23 GMT 2024","Wed Dec 11 15:20:23 GMT 2024","3","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Wed Dec 11 15:20:21 GMT 2024","Wed Dec 11 15:20:21 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Wed Dec 11 15:20:17 GMT 2024","Wed Dec 11 15:20:21 GMT 2024","4163","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Wed Dec 11 15:20:21 GMT 2024","Wed Dec 11 15:20:27 GMT 2024","5152","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Wed Dec 11 15:20:36 GMT 2024","Wed Dec 11 15:20:41 GMT 2024","5276","Tests","test_HomePage","TestHomePage","","","Check event carousel button",""
"passed","Wed Dec 11 15:20:27 GMT 2024","Wed Dec 11 15:20:33 GMT 2024","6345","Tests","test_HomePage","TestHomePage","","","Click on site carousel card",""
"passed","Wed Dec 11 15:20:28 GMT 2024","Wed Dec 11 15:20:36 GMT 2024","7167","Tests","test_HomePage","TestHomePage","","","Click on site carousel card",""
"passed","Wed Dec 11 15:20:17 GMT 2024","Wed Dec 11 15:20:17 GMT 2024","38","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Wed Dec 11 15:20:23 GMT 2024","Wed Dec 11 15:20:28 GMT 2024","5319","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Wed Dec 11 15:21:20 GMT 2024","Wed Dec 11 15:21:20 GMT 2024","309","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Wed Dec 11 15:20:23 GMT 2024","Wed Dec 11 15:20:23 GMT 2024","3","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Wed Dec 11 15:20:23 GMT 2024","Wed Dec 11 15:20:23 GMT 2024","4","Tests","test_HomePage","TestHomePage","","","Check Download section image",""
"passed","Wed Dec 11 15:20:19 GMT 2024","Wed Dec 11 15:20:19 GMT 2024","30","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Wed Dec 11 15:20:34 GMT 2024","Wed Dec 11 15:20:34 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Wed Dec 11 15:20:21 GMT 2024","Wed Dec 11 15:20:21 GMT 2024","104","Tests","test_HomePage","TestHomePage","","","Check presented sites in the sites carousel",""
"passed","Wed Dec 11 15:20:39 GMT 2024","Wed Dec 11 15:20:46 GMT 2024","6334","Tests","test_HomePage","TestHomePage","","","Click on event carousel card",""
"passed","Wed Dec 11 15:20:23 GMT 2024","Wed Dec 11 15:20:23 GMT 2024","3","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Wed Dec 11 15:20:19 GMT 2024","Wed Dec 11 15:20:19 GMT 2024","5","Tests","test_HomePage","TestHomePage","","","Check Hero Banner subtitle",""
"passed","Wed Dec 11 15:20:36 GMT 2024","Wed Dec 11 15:20:36 GMT 2024","28","Tests","test_HomePage","TestHomePage","","","Check events carousel appearance",""
"passed","Wed Dec 11 15:20:41 GMT 2024","Wed Dec 11 15:20:48 GMT 2024","7035","Tests","test_HomePage","TestHomePage","","","Click on event carousel card",""
"passed","Wed Dec 11 15:20:23 GMT 2024","Wed Dec 11 15:20:23 GMT 2024","28","Tests","test_HomePage","TestHomePage","","","Check presented sites in the sites carousel",""
"passed","Wed Dec 11 15:20:17 GMT 2024","Wed Dec 11 15:20:17 GMT 2024","83","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Wed Dec 11 15:20:19 GMT 2024","Wed Dec 11 15:20:19 GMT 2024","6","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"skipped","Wed Dec 11 15:20:48 GMT 2024","Wed Dec 11 15:20:48 GMT 2024","0","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Wed Dec 11 15:20:51 GMT 2024","Wed Dec 11 15:21:06 GMT 2024","15295","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Wed Dec 11 15:21:16 GMT 2024","Wed Dec 11 15:21:20 GMT 2024","3540","Tests","test_HomePage","TestHomePage","","","Check main navigation",""
"passed","Wed Dec 11 15:20:12 GMT 2024","Wed Dec 11 15:20:19 GMT 2024","6779","Tests","test_HomePage","TestHomePage","","","User is navigated to the Home page",""
