"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:33 GMT 2024","5157","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","44","Tests","test_HomePage","TestHomePage","","","Check Download section analytic pairs",""
"passed","Thu Dec 12 08:23:27 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:23:46 GMT 2024","Thu Dec 12 08:23:53 GMT 2024","6758","Tests","test_HomePage","TestHomePage","","","Click on event carousel card",""
"passed","Thu Dec 12 08:23:27 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check event carousel title",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","56","Tests","test_HomePage","TestHomePage","","","Check presented sites in the sites carousel",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Thu Dec 12 08:23:19 GMT 2024","Thu Dec 12 08:23:23 GMT 2024","4794","Tests","test_HomePage","TestHomePage","","","User is navigated to the Home page",""
"passed","Thu Dec 12 08:23:24 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","4506","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:23:58 GMT 2024","Thu Dec 12 08:24:15 GMT 2024","16484","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Thu Dec 12 08:23:17 GMT 2024","Thu Dec 12 08:23:17 GMT 2024","32","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"passed","Thu Dec 12 08:23:24 GMT 2024","Thu Dec 12 08:23:24 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check Hero Banner subtitle",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","8","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","5","Tests","test_HomePage","TestHomePage","","","Click Download section App Store button",""
"passed","Thu Dec 12 08:23:36 GMT 2024","Thu Dec 12 08:23:36 GMT 2024","31","Tests","test_HomePage","TestHomePage","","","Check events carousel appearance",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:34 GMT 2024","5530","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 08:23:42 GMT 2024","Thu Dec 12 08:23:48 GMT 2024","6780","Tests","test_HomePage","TestHomePage","","","Click on event carousel card",""
"passed","Thu Dec 12 08:23:36 GMT 2024","Thu Dec 12 08:23:42 GMT 2024","5123","Tests","test_HomePage","TestHomePage","","","Check event carousel button",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","89","Tests","test_HomePage","TestHomePage","","","Check presented events in the events carousel",""
"passed","Thu Dec 12 08:23:17 GMT 2024","Thu Dec 12 08:23:17 GMT 2024","95","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","42","Tests","test_HomePage","TestHomePage","","","Check sites carousel appearance",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","4198","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","16","Tests","test_HomePage","TestHomePage","","","Check Download section description",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","5145","Tests","test_HomePage","TestHomePage","","","Check site carousel button",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","5","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","33","Tests","test_HomePage","TestHomePage","","","Check presented events order",""
"passed","Thu Dec 12 08:23:27 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Click Download section Google Play button",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","35","Tests","test_HomePage","TestHomePage","","","Check events carousel appearance",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","65","Tests","test_HomePage","TestHomePage","","","Check Download section appearance",""
"passed","Thu Dec 12 08:23:27 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","45","Tests","test_HomePage","TestHomePage","","","Check sites carousel appearance",""
"passed","Thu Dec 12 08:23:27 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","71","Tests","test_HomePage","TestHomePage","","","Check Download section appearance",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","6","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Thu Dec 12 08:23:27 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check site carousel title",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:24 GMT 2024","27","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","5","Tests","test_HomePage","TestHomePage","","","Check Download section image",""
"passed","Thu Dec 12 08:23:12 GMT 2024","Thu Dec 12 08:23:17 GMT 2024","4996","Tests","test_HomePage","TestHomePage","","","User is navigated to the Home page",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:23 GMT 2024","87","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Thu Dec 12 08:23:34 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","6920","Tests","test_HomePage","TestHomePage","","","Click on site carousel card",""
"passed","Thu Dec 12 08:23:36 GMT 2024","Thu Dec 12 08:23:36 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Thu Dec 12 08:23:46 GMT 2024","Thu Dec 12 08:23:53 GMT 2024","6900","Tests","test_HomePage","TestHomePage","","","Click on event carousel card",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:23 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:23 GMT 2024","23","Tests","test_HomePage","TestHomePage","","","Check Hero Banner subtitle",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check Download section image",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:23 GMT 2024","39","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:23 GMT 2024","89","Tests","test_HomePage","TestHomePage","","","Check sections appearance",""
"passed","Thu Dec 12 08:23:23 GMT 2024","Thu Dec 12 08:23:23 GMT 2024","16","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","52","Tests","test_HomePage","TestHomePage","","","Check presented sites order",""
"passed","Thu Dec 12 08:23:24 GMT 2024","Thu Dec 12 08:23:24 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Thu Dec 12 08:23:24 GMT 2024","Thu Dec 12 08:23:24 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","20","Tests","test_HomePage","TestHomePage","","","Check presented events order",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","44","Tests","test_HomePage","TestHomePage","","","Check Download section appearance",""
"passed","Thu Dec 12 08:23:54 GMT 2024","Thu Dec 12 08:24:09 GMT 2024","15068","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Thu Dec 12 08:24:22 GMT 2024","Thu Dec 12 08:24:23 GMT 2024","351","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Thu Dec 12 08:23:27 GMT 2024","Thu Dec 12 08:23:27 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Download section image",""
"passed","Thu Dec 12 08:24:19 GMT 2024","Thu Dec 12 08:24:22 GMT 2024","3435","Tests","test_HomePage","TestHomePage","","","Check main navigation",""
"passed","Thu Dec 12 08:24:28 GMT 2024","Thu Dec 12 08:24:29 GMT 2024","403","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Thu Dec 12 08:23:41 GMT 2024","Thu Dec 12 08:23:41 GMT 2024","145","Tests","test_HomePage","TestHomePage","","","Check presented events in the events carousel",""
"passed","Thu Dec 12 08:23:18 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","4185","Tests","test_HomePage","TestHomePage","","","Check Hero Banner button",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check site carousel description",""
"passed","Thu Dec 12 08:23:22 GMT 2024","Thu Dec 12 08:23:22 GMT 2024","30","Tests","test_HomePage","TestHomePage","","","Check presented sites order",""
"passed","Thu Dec 12 08:23:28 GMT 2024","Thu Dec 12 08:23:28 GMT 2024","6","Tests","test_HomePage","TestHomePage","","","Check site carousel description",""
"passed","Thu Dec 12 08:24:25 GMT 2024","Thu Dec 12 08:24:28 GMT 2024","3379","Tests","test_HomePage","TestHomePage","","","Check main navigation",""
"passed","Thu Dec 12 08:23:17 GMT 2024","Thu Dec 12 08:23:18 GMT 2024","34","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
