"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 08:08:17 GMT 2024","Thu Dec 12 08:08:17 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check Hero Banner subtitle",""
"passed","Thu Dec 12 08:08:31 GMT 2024","Thu Dec 12 08:08:31 GMT 2024","10","Tests","test_HomePage","TestHomePage","","","Check event carousel description",""
"passed","Thu Dec 12 08:08:22 GMT 2024","Thu Dec 12 08:08:22 GMT 2024","28","Tests","test_HomePage","TestHomePage","","","Check sites carousel appearance",""
"passed","Thu Dec 12 08:08:45 GMT 2024","Thu Dec 12 08:09:00 GMT 2024","15332","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Thu Dec 12 08:08:36 GMT 2024","Thu Dec 12 08:08:36 GMT 2024","72","Tests","test_HomePage","TestHomePage","","","Check Download section appearance",""
"passed","Thu Dec 12 08:08:17 GMT 2024","Thu Dec 12 08:08:17 GMT 2024","13","Tests","test_HomePage","TestHomePage","","","Check Hero Banner image",""
"passed","Thu Dec 12 08:09:35 GMT 2024","Thu Dec 12 08:09:36 GMT 2024","462","Tests","test_HomePage","TestHomePage","","","Check language switch",""
"passed","Thu Dec 12 08:08:22 GMT 2024","Thu Dec 12 08:08:22 GMT 2024","52","Tests","test_HomePage","TestHomePage","","","Check Download section analytic pairs",""
"skipped","Thu Dec 12 08:08:38 GMT 2024","Thu Dec 12 08:08:38 GMT 2024","0","Tests","test_HomePage","TestHomePage","","","Check presented events order",""
"passed","Thu Dec 12 08:08:31 GMT 2024","Thu Dec 12 08:08:31 GMT 2024","47","Tests","test_HomePage","TestHomePage","","","Check events carousel appearance",""
"passed","Thu Dec 12 08:08:22 GMT 2024","Thu Dec 12 08:08:22 GMT 2024","44","Tests","test_HomePage","TestHomePage","","","Check Download section appearance",""
"passed","Thu Dec 12 08:08:37 GMT 2024","Thu Dec 12 08:08:37 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Thu Dec 12 08:08:37 GMT 2024","Thu Dec 12 08:08:37 GMT 2024","32","Tests","test_HomePage","TestHomePage","","","Check presented sites order",""
"passed","Thu Dec 12 08:08:48 GMT 2024","Thu Dec 12 08:08:49 GMT 2024","31","Tests","test_HomePage","TestHomePage","","","Check presented events order",""
