"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 11 15:36:42 GMT 2024","Wed Dec 11 15:37:37 GMT 2024","55127","Tests","test_AboutPage","TestAboutPage","","","Scroll images with buttons",""
"passed","Wed Dec 11 15:40:05 GMT 2024","Wed Dec 11 15:40:07 GMT 2024","1889","Tests","test_Events","TestEvents","","","Click Get Directions link",""
"passed","Wed Dec 11 15:37:46 GMT 2024","Wed Dec 11 15:38:39 GMT 2024","53241","Tests","test_AboutPage","TestAboutPage","","","Scroll trough images",""
"passed","Wed Dec 11 15:40:12 GMT 2024","Wed Dec 11 15:40:12 GMT 2024","46","Tests","test_HomePage","TestHomePage","","","Check Hero Banner appearance",""
"passed","Wed Dec 11 15:35:59 GMT 2024","Wed Dec 11 15:36:16 GMT 2024","17323","Tests","test_AboutPage","TestAboutPage","","","Image gallery with only one image",""
"passed","Wed Dec 11 15:41:16 GMT 2024","Wed Dec 11 15:41:23 GMT 2024","6460","Tests","test_Login","TestLogin","","","User is navigated to the Login page",""
"passed","Wed Dec 11 15:41:15 GMT 2024","Wed Dec 11 15:41:31 GMT 2024","15258","Tests","test_HomePage","TestHomePage","","","Event carousel cards without events",""
"passed","Wed Dec 11 15:39:59 GMT 2024","Wed Dec 11 15:40:05 GMT 2024","5681","Tests","test_Events","TestEvents","","","Navigate to Event information page",""
"passed","Wed Dec 11 15:47:53 GMT 2024","Wed Dec 11 15:48:04 GMT 2024","11110","Tests","test_Sites","TestSites","","","Exhibit cards are not clickable",""
"passed","Wed Dec 11 15:38:54 GMT 2024","Wed Dec 11 15:38:54 GMT 2024","35","Tests","test_AboutPage","TestAboutPage","","","Transport section appearance",""
"passed","Wed Dec 11 15:49:14 GMT 2024","Wed Dec 11 15:49:14 GMT 2024","32","Tests","test_SponsorsPage","TestSponsorsPage","","","Sponsors page welcome message appearance",""
"passed","Wed Dec 11 15:48:04 GMT 2024","Wed Dec 11 15:48:14 GMT 2024","10267","Tests","test_Sites","TestSites","","","Save site button for logged user",""
"passed","Wed Dec 11 15:39:32 GMT 2024","Wed Dec 11 15:39:32 GMT 2024","42","Tests","test_ContactPage","TestContactPage","","","Populated email field",""
"passed","Wed Dec 11 15:39:30 GMT 2024","Wed Dec 11 15:39:30 GMT 2024","22","Tests","test_ContactPage","TestContactPage","","","Welcome message appearance",""
"passed","Wed Dec 11 15:49:38 GMT 2024","Wed Dec 11 15:49:39 GMT 2024","649","Tests","test_Sites","TestSites","","","Saved site is visible in the mobile app",""
"passed","Wed Dec 11 15:49:16 GMT 2024","Wed Dec 11 15:49:20 GMT 2024","4131","Tests","test_SponsorsPage","TestSponsorsPage","","","Get in touch button",""
"passed","Wed Dec 11 15:40:16 GMT 2024","Wed Dec 11 15:40:16 GMT 2024","11","Tests","test_HomePage","TestHomePage","","","Check Download section title",""
"passed","Wed Dec 11 15:43:11 GMT 2024","Wed Dec 11 15:43:23 GMT 2024","11802","Tests","test_Sites","TestSites","","","Check individual Retail site",""
"passed","Wed Dec 11 15:39:20 GMT 2024","Wed Dec 11 15:39:42 GMT 2024","21758","Tests","test_ContactPage","TestContactPage","","","Successful message send",""
"passed","Wed Dec 11 15:48:25 GMT 2024","Wed Dec 11 15:48:25 GMT 2024","7","Tests","test_Sites","TestSites","","","Site information section summary",""
"passed","Wed Dec 11 15:40:56 GMT 2024","Wed Dec 11 15:40:56 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check event carousel title",""
"passed","Wed Dec 11 15:50:33 GMT 2024","Wed Dec 11 15:50:33 GMT 2024","7","Tests","test_SponsorsPage","TestSponsorsPage","","","Check get Involved title",""
"passed","Wed Dec 11 15:35:53 GMT 2024","Wed Dec 11 15:35:53 GMT 2024","13","Tests","test_AboutPage","TestAboutPage","","","Check heading title description",""
"passed","Wed Dec 11 15:40:37 GMT 2024","Wed Dec 11 15:40:37 GMT 2024","9","Tests","test_HomePage","TestHomePage","","","Check Hero Banner title",""
"passed","Wed Dec 11 15:39:10 GMT 2024","Wed Dec 11 15:39:16 GMT 2024","5479","Tests","test_AboutPage","TestAboutPage","","","Parking card link",""
"passed","Wed Dec 11 15:48:55 GMT 2024","Wed Dec 11 15:49:05 GMT 2024","9481","Tests","test_Sites","TestSites","","","Site with exhibits",""
"passed","Wed Dec 11 15:40:41 GMT 2024","Wed Dec 11 15:40:41 GMT 2024","7","Tests","test_HomePage","TestHomePage","","","Check site carousel description",""
"passed","Wed Dec 11 15:41:59 GMT 2024","Wed Dec 11 15:41:59 GMT 2024","61","Tests","test_Login","TestLogin","","","Login page appearance",""
"passed","Wed Dec 11 15:35:52 GMT 2024","Wed Dec 11 15:35:53 GMT 2024","1119","Tests","test_AboutPage","TestAboutPage","","","About page appearance",""
"passed","Wed Dec 11 15:40:56 GMT 2024","Wed Dec 11 15:41:02 GMT 2024","5482","Tests","test_HomePage","TestHomePage","","","Check event carousel button",""
